CRASH DATE TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CONTRIBUTING CATEGORY V1,SEASON,TIME OF DAY,IS RUSH HOUR
2023-01-01 00:00:00,QUEENS,11101,40.745068,-73.936356,0,0,Driver Inattention/Distraction,4599239,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Late Night,False
2023-01-01 00:34:00,QUEENS,11435,40.713543,-73.81264,1,0,Alcohol Involvement,4594890,Sedan,Bodily Impairment,Winter,Late Night,False
2023-01-01 00:35:00,BROOKLYN,11229,40.60131,-73.95472,0,0,Backing Unsafely,4594332,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-01-01 01:10:00,BROOKLYN,11223,40.59376,-73.98274,2,0,Unsafe Speed,4594435,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-01-01 01:17:00,QUEENS,11375,40.724308,-73.842575,0,0,Alcohol Involvement,4595209,Sedan,Bodily Impairment,Winter,Late Night,False
2023-01-01 01:20:00,QUEENS,11377,40.74872,-73.89625,2,0,Driver Inattention/Distraction,4594694,Taxi,Driver Error,Winter,Late Night,False
2023-01-01 01:30:00,QUEENS,11418,40.701218,-73.81622,0,0,Passing or Lane Usage Improper,4594759,Sedan,Moving Violation,Winter,Late Night,False
2023-01-01 01:45:00,BROOKLYN,11207,40.652767,-73.8863,0,0,Alcohol Involvement,4594579,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Late Night,False
2023-01-01 01:45:00,QUEENS,11103,40.762856,-73.90812,2,0,Failure to Yield Right-of-Way,4594591,Sedan,Moving Violation,Winter,Late Night,False
2023-01-01 02:27:00,QUEENS,11354,40.764454,-73.83178,0,0,Passing Too Closely,4595038,Sedan,Moving Violation,Winter,Early Morning,False
2023-01-01 02:59:00,QUEENS,11367,40.72536,-73.818405,1,0,Driver Inattention/Distraction,4594888,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Morning,False
2023-01-01 03:00:00,BROOKLYN,11218,40.643456,-73.972725,2,0,Driver Inattention/Distraction,4594729,Sedan,Driver Error,Winter,Early Morning,False
2023-01-01 03:00:00,QUEENS,11361,40.760284,-73.769356,2,0,Alcohol Involvement,4595720,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Early Morning,False
2023-01-01 03:00:00,QUEENS,11421,40.69171,-73.864746,0,0,Alcohol Involvement,4595605,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Early Morning,False
2023-01-01 03:02:00,QUEENS,11106,40.765373,-73.92966,1,0,Unsafe Speed,4594943,Sedan,Moving Violation,Winter,Early Morning,False
2023-01-01 03:02:00,QUEENS,11377,40.74421,-73.90694,0,0,Driver Inattention/Distraction,4595910,Sedan,Driver Error,Winter,Early Morning,False
2023-01-01 03:10:00,QUEENS,11385,40.702595,-73.8553,1,0,Following Too Closely,4594669,Sedan,Moving Violation,Winter,Early Morning,False
2023-01-01 03:14:00,QUEENS,11368,40.74788,-73.85731,0,0,Driver Inattention/Distraction,4594459,Sedan,Driver Error,Winter,Early Morning,False
2023-01-01 03:15:00,BROOKLYN,11208,40.680016,-73.87743,0,0,Driver Inattention/Distraction,4594581,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Morning,False
2023-01-01 03:30:00,BROOKLYN,11236,40.63672,-73.887695,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4594477,Station Wagon/Sport Utility Vehicle,Third-Party (Non-Vehicular),Winter,Early Morning,False
2023-01-01 03:45:00,BROOKLYN,11201,40.690468,-73.9879,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4594350,Station Wagon/Sport Utility Vehicle,Third-Party (Non-Vehicular),Winter,Early Morning,False
2023-01-01 03:45:00,QUEENS,11694,40.58051,-73.84773,0,0,Driver Inattention/Distraction,4594846,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Morning,False
2023-01-01 03:50:00,QUEENS,11435,40.69985,-73.80974,0,0,Alcohol Involvement,4595575,Sedan,Bodily Impairment,Winter,Early Morning,False
2023-01-01 04:00:00,QUEENS,11370,40.772556,-73.88935,0,0,Driver Inattention/Distraction,4594946,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Dawn,False
2023-01-01 04:15:00,QUEENS,11365,40.741848,-73.78209,0,0,Driver Inattention/Distraction,4594537,Sedan,Driver Error,Winter,Dawn,False
2023-01-01 04:20:00,BROOKLYN,11233,40.670116,-73.92248,0,0,Driver Inattention/Distraction,4595013,Sedan,Driver Error,Winter,Dawn,False
2023-01-01 04:27:00,BROOKLYN,11233,40.66998,-73.920074,0,0,Driver Inattention/Distraction,4596417,Sedan,Driver Error,Winter,Dawn,False
2023-01-01 04:30:00,QUEENS,11373,40.741844,-73.86975,0,0,Driver Inattention/Distraction,4594458,Pick-up Truck,Driver Error,Winter,Dawn,False
2023-01-01 04:43:00,QUEENS,11693,40.614006,-73.820915,1,0,Fell Asleep,4596743,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Dawn,False
2023-01-01 04:49:00,BROOKLYN,11234,40.635006,-73.93153,0,0,Pavement Slippery,4596101,Sedan,Road Conditions,Winter,Dawn,False
2023-01-01 04:55:00,BROOKLYN,11221,40.68936,-73.92315,0,0,Passing Too Closely,4594351,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Dawn,False
2023-01-01 05:00:00,BROOKLYN,11236,40.649895,-73.90762,1,0,Passing or Lane Usage Improper,4594564,Sedan,Moving Violation,Winter,Dawn,False
2023-01-01 05:00:00,BROOKLYN,11207,40.67811,-73.89762,1,0,Traffic Control Disregarded,4594587,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Dawn,False
2023-01-01 05:00:00,BROOKLYN,11203,40.65944,-73.93018,1,0,Driver Inattention/Distraction,4596157,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Dawn,False
2023-01-01 05:01:00,QUEENS,11379,40.71638,-73.89751,0,0,Alcohol Involvement,4594740,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Dawn,False
2023-01-01 05:10:00,QUEENS,11103,40.762012,-73.911,0,0,Backing Unsafely,4594389,Sedan,Moving Violation,Winter,Dawn,False
2023-01-01 05:22:00,BROOKLYN,11218,40.643032,-73.97887,3,0,Driver Inattention/Distraction,4594707,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Dawn,False
2023-01-01 05:32:00,BROOKLYN,11221,40.68725,-73.93507,1,0,Driver Inattention/Distraction,4595413,Sedan,Driver Error,Winter,Dawn,False
2023-01-01 05:36:00,BROOKLYN,11207,40.663136,-73.88325,0,0,Unsafe Speed,4594580,Sedan,Moving Violation,Winter,Dawn,False
2023-01-01 05:45:00,QUEENS,11411,40.69064,-73.72832,1,0,Unsafe Speed,4595054,Sedan,Moving Violation,Winter,Dawn,False
2023-01-01 05:45:00,QUEENS,11101,40.744667,-73.931694,0,0,Passenger Distraction,4594712,Sedan,Other Distractions,Winter,Dawn,False
2023-01-01 06:00:00,QUEENS,11420,40.67335,-73.82582,0,0,Passing or Lane Usage Improper,4594603,Taxi,Moving Violation,Winter,Early AM,True
2023-01-01 06:08:00,QUEENS,11420,40.677242,-73.81672,0,0,Alcohol Involvement,4594464,Sedan,Bodily Impairment,Winter,Early AM,True
2023-01-01 06:09:00,QUEENS,11435,40.688778,-73.80617,1,0,Pavement Slippery,4595576,Station Wagon/Sport Utility Vehicle,Road Conditions,Winter,Early AM,True
2023-01-01 06:20:00,QUEENS,11364,40.74648,-73.7589,0,0,Driver Inattention/Distraction,4595048,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early AM,True
2023-01-01 06:25:00,BROOKLYN,11221,40.689217,-73.917656,0,0,Driver Inattention/Distraction,4594359,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early AM,True
2023-01-01 06:27:00,QUEENS,11434,40.673794,-73.78867,0,0,Driver Inattention/Distraction,4615307,Sedan,Driver Error,Winter,Early AM,True
2023-01-01 06:45:00,QUEENS,11368,40.73928,-73.85053,1,0,Driver Inattention/Distraction,4594462,Sedan,Driver Error,Winter,Early AM,True
2023-01-01 07:25:00,QUEENS,11374,40.73093,-73.864586,0,0,Driverless/Runaway Vehicle,4594417,Station Wagon/Sport Utility Vehicle,Third-Party (Vehicular),Winter,Early AM,True
2023-01-01 08:45:00,QUEENS,11413,40.687447,-73.748856,0,0,Driver Inattention/Distraction,4594641,Sedan,Driver Error,Winter,Morning,True
2023-01-01 08:49:00,BROOKLYN,11237,40.699265,-73.91482,0,0,Passing Too Closely,4594428,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,True
2023-01-01 09:00:00,BROOKLYN,11226,40.646137,-73.94909,0,0,Driver Inattention/Distraction,4596074,Sedan,Driver Error,Winter,Morning,True
2023-01-01 09:20:00,BROOKLYN,11233,40.67878,-73.91986,0,0,Driver Inattention/Distraction,4595348,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Morning,False
2023-01-01 09:23:00,QUEENS,11354,40.768867,-73.819214,0,0,Following Too Closely,4594551,Sedan,Moving Violation,Winter,Morning,False
2023-01-01 09:50:00,QUEENS,11373,40.746346,-73.87239,0,0,Unsafe Speed,4594924,Sedan,Moving Violation,Winter,Morning,False
2023-01-01 10:15:00,BROOKLYN,11207,40.67816,-73.897484,0,0,Driver Inattention/Distraction,4594589,Sedan,Driver Error,Winter,Late Morning,False
2023-01-01 10:16:00,QUEENS,11369,40.764633,-73.86537,0,0,Backing Unsafely,4595088,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-01-01 10:30:00,QUEENS,11368,40.74495,-73.86129,0,0,Passing or Lane Usage Improper,4596206,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-01-01 11:30:00,QUEENS,11368,40.74484,-73.85225,3,0,Failure to Yield Right-of-Way,4594925,Sedan,Moving Violation,Winter,Late Morning,False
2023-01-01 12:00:00,QUEENS,11354,40.76465,-73.823494,1,0,Traffic Control Disregarded,4594555,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-01 12:00:00,QUEENS,11362,40.76896,-73.731186,0,0,Unsafe Speed,4594568,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-01 12:00:00,BROOKLYN,11211,40.70669,-73.95884,0,0,Passing or Lane Usage Improper,4594905,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-01 12:10:00,BROOKLYN,11203,40.654526,-73.94432,0,0,Passing or Lane Usage Improper,4596088,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-01 12:20:00,QUEENS,11375,40.71423,-73.85386,1,0,Failure to Yield Right-of-Way,4594739,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-01 12:39:00,QUEENS,11417,40.67249,-73.85186,0,0,Unsafe Speed,4594604,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-01-01 13:00:00,QUEENS,11369,40.761982,-73.87896,0,0,Driver Inattention/Distraction,4606628,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Afternoon,False
2023-01-01 13:36:00,QUEENS,11379,40.72652,-73.87592,0,0,Failure to Yield Right-of-Way,4594666,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-01-01 13:38:00,QUEENS,11416,40.687878,-73.84476,0,0,Unsafe Speed,4594751,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-01-01 14:00:00,QUEENS,11362,40.765385,-73.74389,0,0,Driver Inattention/Distraction,4594570,Sedan,Driver Error,Winter,Afternoon,False
2023-01-01 14:16:00,QUEENS,11355,40.754658,-73.833115,1,0,Failure to Yield Right-of-Way,4594556,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-01 14:20:00,QUEENS,11413,40.66589,-73.76276,0,0,Passing Too Closely,4595266,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-01 14:53:00,BROOKLYN,11208,40.660797,-73.87183,2,0,Failure to Yield Right-of-Way,4594583,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-01 14:57:00,QUEENS,11691,40.595787,-73.76761,0,0,Traffic Control Disregarded,4595610,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-01 15:30:00,QUEENS,11354,40.765163,-73.819115,1,0,Unsafe Speed,4594861,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-01 15:34:00,QUEENS,11375,40.73611,-73.846855,1,0,Driver Inattention/Distraction,4594735,Sedan,Driver Error,Winter,Afternoon,False
2023-01-01 15:42:00,BROOKLYN,11234,40.626457,-73.918,0,0,Turning Improperly,4594835,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-01 16:30:00,BROOKLYN,11207,40.651337,-73.889595,1,0,Driver Inattention/Distraction,4594588,Sedan,Driver Error,Winter,Evening,True
2023-01-01 16:35:00,BROOKLYN,11221,40.69366,-73.93154,0,0,Driver Inattention/Distraction,4599499,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Evening,True
2023-01-01 16:45:00,QUEENS,11420,40.67907,-73.83154,1,0,Failure to Yield Right-of-Way,4594605,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-01 17:00:00,BROOKLYN,11204,40.61319,-73.98351,0,0,Driver Inattention/Distraction,4595672,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Evening,True
2023-01-01 17:00:00,QUEENS,11415,40.707447,-73.8251,0,0,Passing or Lane Usage Improper,4594752,Sedan,Moving Violation,Winter,Evening,True
2023-01-01 17:00:00,BROOKLYN,11210,40.628414,-73.94139,0,0,Passing or Lane Usage Improper,4595304,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-01 17:30:00,BROOKLYN,11217,40.682373,-73.97729,0,0,Passing Too Closely,4596078,Sedan,Moving Violation,Winter,Evening,True
2023-01-01 17:35:00,QUEENS,11354,40.771587,-73.81007,1,0,Failure to Yield Right-of-Way,4594559,Sedan,Moving Violation,Winter,Evening,True
2023-01-01 17:55:00,QUEENS,11375,40.71032,-73.84998,0,0,Driver Inattention/Distraction,4594995,Motorcycle,Driver Error,Winter,Evening,True
2023-01-01 18:06:00,QUEENS,11358,40.761406,-73.80385,1,0,Following Too Closely,4594557,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,True
2023-01-01 18:34:00,BROOKLYN,11219,40.62368,-73.99772,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4594576,Sedan,Third-Party (Non-Vehicular),Winter,Night,True
2023-01-01 18:47:00,BROOKLYN,11204,40.61269,-73.982666,0,0,Driver Inattention/Distraction,4595407,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,True
2023-01-01 19:00:00,BROOKLYN,11206,40.708237,-73.94337,1,0,Driver Inattention/Distraction,4599015,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,True
2023-01-01 19:26:00,QUEENS,11434,40.689915,-73.7779,1,0,Passenger Distraction,4594645,Sedan,Other Distractions,Winter,Night,False
2023-01-01 20:00:00,QUEENS,11373,40.747864,-73.873985,2,0,Driver Inattention/Distraction,4596592,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-01-01 20:25:00,QUEENS,11357,40.78644,-73.829155,6,0,Unsafe Speed,4594867,Sedan,Moving Violation,Winter,Night,False
2023-01-01 20:35:00,BROOKLYN,11211,40.71337,-73.934814,1,0,Failure to Yield Right-of-Way,4597638,Bike,Moving Violation,Winter,Night,False
2023-01-01 20:45:00,BROOKLYN,11209,40.62286,-74.02535,5,0,Unsafe Speed,4594571,Sedan,Moving Violation,Winter,Night,False
2023-01-01 21:30:00,QUEENS,11419,40.69468,-73.814285,0,0,Driver Inattention/Distraction,4594799,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-01-01 22:10:00,BROOKLYN,11211,40.703434,-73.96035,0,0,Driver Inattention/Distraction,4595466,Bus,Driver Error,Winter,Night,False
2023-01-01 22:30:00,BROOKLYN,11206,40.706806,-73.94878,0,0,Backing Unsafely,4595464,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-01 23:15:00,QUEENS,11369,40.75743,-73.87623,0,0,Other Vehicular,4594565,Station Wagon/Sport Utility Vehicle,Third-Party (Vehicular),Winter,Night,False
2023-01-01 23:30:00,BROOKLYN,11249,40.70166,-73.961464,0,0,Following Too Closely,4594621,Sedan,Moving Violation,Winter,Night,False
2023-01-02 01:00:00,BROOKLYN,11203,40.651733,-73.93039,2,0,Outside Car Distraction,4596067,Station Wagon/Sport Utility Vehicle,Other Distractions,Winter,Late Night,False
2023-01-02 01:20:00,QUEENS,11370,40.75699,-73.89227,0,1,Traffic Control Disregarded,4594841,Motorcycle,Moving Violation,Winter,Late Night,False
2023-01-02 01:30:00,QUEENS,11432,40.71044,-73.79366,1,0,Driver Inattention/Distraction,4594849,E-Bike,Driver Error,Winter,Late Night,False
2023-01-02 02:25:00,QUEENS,11378,40.72991,-73.91175,0,0,Unsafe Speed,4594715,Sedan,Moving Violation,Winter,Early Morning,False
2023-01-02 03:10:00,QUEENS,11385,40.71043,-73.9106,0,0,Passing Too Closely,4595750,Sedan,Moving Violation,Winter,Early Morning,False
2023-01-02 05:00:00,QUEENS,11432,40.715576,-73.79932,0,0,Driver Inattention/Distraction,4594889,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Dawn,False
2023-01-02 05:07:00,BROOKLYN,11236,40.634815,-73.901276,0,0,Traffic Control Disregarded,4594796,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Dawn,False
2023-01-02 05:15:00,QUEENS,11385,40.707237,-73.89664,0,0,Backing Unsafely,4595757,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Dawn,False
2023-01-02 07:35:00,QUEENS,11691,40.599503,-73.754074,0,0,Passing Too Closely,4594805,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early AM,True
2023-01-02 08:20:00,QUEENS,11385,40.71371,-73.919014,0,0,Alcohol Involvement,4595694,Sedan,Bodily Impairment,Winter,Morning,True
2023-01-02 09:41:00,BROOKLYN,11223,40.59465,-73.96723,1,0,Driver Inattention/Distraction,4594911,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Morning,False
2023-01-02 10:00:00,QUEENS,11368,40.75606,-73.85859,0,0,Driver Inattention/Distraction,4598472,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Late Morning,False
2023-01-02 10:00:00,BROOKLYN,11221,40.69122,-73.93969,0,0,Driver Inattention/Distraction,4595948,Sedan,Driver Error,Winter,Late Morning,False
2023-01-02 10:17:00,BROOKLYN,11206,40.702,-73.93205,0,0,Driver Inattention/Distraction,4595790,Sedan,Driver Error,Winter,Late Morning,False
2023-01-02 10:28:00,BROOKLYN,11215,40.675076,-73.98801,2,0,Passing or Lane Usage Improper,4595246,Ambulance,Moving Violation,Winter,Late Morning,False
2023-01-02 10:50:00,BROOKLYN,11239,40.675133,-73.879425,1,0,Driver Inattention/Distraction,4595168,Sedan,Driver Error,Winter,Late Morning,False
2023-01-02 11:15:00,BROOKLYN,11207,40.657314,-73.88864,1,0,Turning Improperly,4594839,Sedan,Moving Violation,Winter,Late Morning,False
2023-01-02 11:18:00,BROOKLYN,11236,40.634106,-73.906715,1,0,Driver Inexperience,4596040,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Late Morning,False
2023-01-02 12:00:00,QUEENS,11374,40.726463,-73.85943,0,0,Driver Inattention/Distraction,4594994,Sedan,Driver Error,Winter,Early Afternoon,False
2023-01-02 12:10:00,BROOKLYN,11236,40.643406,-73.89136,0,0,Passing Too Closely,4596042,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-02 12:30:00,QUEENS,11420,40.665684,-73.820435,0,0,Failure to Yield Right-of-Way,4594908,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-02 12:30:00,BROOKLYN,11249,40.71772,-73.96202,0,0,Passing Too Closely,4594922,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-02 12:30:00,QUEENS,11421,40.68517,-73.86231,0,0,Backing Unsafely,4594842,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-01-02 12:51:00,BROOKLYN,11236,40.637657,-73.91312,4,0,Driver Inattention/Distraction,4595145,Box Truck,Driver Error,Winter,Early Afternoon,False
2023-01-02 13:00:00,QUEENS,11368,40.741104,-73.85382,0,0,Driver Inexperience,4594926,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Afternoon,False
2023-01-02 13:07:00,BROOKLYN,11235,40.589645,-73.94019,0,0,Driver Inattention/Distraction,4594913,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Afternoon,False
2023-01-02 13:26:00,QUEENS,11358,40.757874,-73.788506,1,0,Lost Consciousness,4600566,Sedan,Bodily Impairment,Winter,Early Afternoon,False
2023-01-02 13:40:00,BROOKLYN,11232,40.665333,-73.992966,1,0,Driver Inattention/Distraction,4596856,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Afternoon,False
2023-01-02 13:45:00,QUEENS,11691,40.595886,-73.76386,1,0,Unsafe Speed,4595285,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-01-02 14:40:00,QUEENS,11375,40.728287,-73.84722,1,0,Fell Asleep,4594834,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Afternoon,False
2023-01-02 14:50:00,BROOKLYN,11211,40.711903,-73.94902,1,0,Driver Inexperience,4594906,Sedan,Driver Error,Winter,Afternoon,False
2023-01-02 16:35:00,BROOKLYN,11234,40.63189,-73.928276,2,0,Driver Inexperience,4595301,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Evening,True
2023-01-02 17:00:00,QUEENS,11354,40.772655,-73.830444,0,0,Unsafe Lane Changing,4594862,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-02 17:20:00,QUEENS,11417,40.670757,-73.84173,2,0,Failure to Yield Right-of-Way,4594901,Sedan,Moving Violation,Winter,Evening,True
2023-01-02 17:20:00,QUEENS,11361,40.76669,-73.78777,0,0,Passing Too Closely,4595273,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-02 17:20:00,BROOKLYN,11239,40.65289,-73.866745,0,0,Following Too Closely,4594896,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-02 18:00:00,QUEENS,11413,40.668736,-73.7495,0,0,Passing or Lane Usage Improper,4594870,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,True
2023-01-02 18:29:00,QUEENS,11385,40.713333,-73.91305,0,0,Passing Too Closely,4595751,Sedan,Moving Violation,Winter,Night,True
2023-01-02 20:30:00,BROOKLYN,11236,40.64308,-73.88699,0,0,Driver Inattention/Distraction,4595126,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-01-02 21:13:00,BROOKLYN,11203,40.65642,-73.93088,0,0,Driver Inexperience,4597923,Sedan,Driver Error,Winter,Night,False
2023-01-02 21:37:00,QUEENS,11102,40.76927,-73.92648,0,0,Driver Inattention/Distraction,4594969,Sedan,Driver Error,Winter,Night,False
2023-01-02 21:44:00,QUEENS,11103,40.763893,-73.915,1,0,Driver Inattention/Distraction,4595219,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-01-02 21:53:00,BROOKLYN,11208,40.655655,-73.87344,1,0,Driver Inattention/Distraction,4594899,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-01-02 22:00:00,BROOKLYN,11239,40.64962,-73.874306,0,0,Unsafe Speed,4605919,Sedan,Moving Violation,Winter,Night,False
2023-01-02 23:00:00,QUEENS,11004,40.75004,-73.71069,1,0,Failure to Yield Right-of-Way,4594884,Sedan,Moving Violation,Winter,Night,False
2023-01-02 23:00:00,QUEENS,11377,40.756016,-73.90162,7,0,Turning Improperly,4594949,Sedan,Moving Violation,Winter,Night,False
2023-01-02 23:20:00,QUEENS,11421,40.690044,-73.861664,1,0,Failure to Yield Right-of-Way,4594950,Sedan,Moving Violation,Winter,Night,False
2023-01-03 02:27:00,QUEENS,11369,40.76536,-73.882416,0,0,Driver Inattention/Distraction,4595557,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Morning,False
2023-01-03 05:28:00,BROOKLYN,11203,40.645985,-73.923965,0,0,Accelerator Defective,4595928,Pick-up Truck,Vehicle Defects,Winter,Dawn,False
2023-01-03 07:35:00,BROOKLYN,11236,40.647324,-73.9048,0,0,Other Vehicular,4594972,Sedan,Third-Party (Vehicular),Winter,Early AM,True
2023-01-03 08:00:00,BROOKLYN,11231,40.676693,-73.99683,0,0,Driver Inattention/Distraction,4595700,Sedan,Driver Error,Winter,Morning,True
2023-01-03 08:29:00,QUEENS,11358,40.7597,-73.80031,1,0,Failure to Yield Right-of-Way,4595039,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,True
2023-01-03 08:33:00,BROOKLYN,11231,40.682762,-73.99315,1,0,View Obstructed/Limited,4597358,Sedan,Environmental Factors,Winter,Morning,True
2023-01-03 08:46:00,QUEENS,11385,40.691433,-73.89063,1,0,Brakes Defective,4599177,Station Wagon/Sport Utility Vehicle,Vehicle Defects,Winter,Morning,True
2023-01-03 09:05:00,BROOKLYN,11208,40.65961,-73.87309,0,0,Driver Inattention/Distraction,4595166,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Morning,False
2023-01-03 09:55:00,BROOKLYN,11235,40.58873,-73.94739,1,0,Backing Unsafely,4595482,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-01-03 10:00:00,QUEENS,11432,40.70675,-73.80224,1,0,Turning Improperly,4595312,Bike,Moving Violation,Winter,Late Morning,False
2023-01-03 10:35:00,QUEENS,11354,40.76471,-73.830696,1,0,Failure to Yield Right-of-Way,4595149,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-01-03 10:45:00,BROOKLYN,11237,40.711338,-73.92513,0,0,Passing Too Closely,4595461,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-01-03 10:56:00,BROOKLYN,11226,40.637512,-73.96278,0,0,Tinted Windows,4595639,Sedan,Vehicle Defects,Winter,Late Morning,False
2023-01-03 11:00:00,BROOKLYN,11236,40.63235,-73.88168,0,0,Backing Unsafely,4595589,Sedan,Moving Violation,Winter,Late Morning,False
2023-01-03 11:10:00,BROOKLYN,11203,40.65812,-73.934006,0,0,Pavement Slippery,4595520,Station Wagon/Sport Utility Vehicle,Road Conditions,Winter,Late Morning,False
2023-01-03 11:20:00,QUEENS,11377,40.75399,-73.90031,0,0,Driver Inattention/Distraction,4595222,Ambulance,Driver Error,Winter,Late Morning,False
2023-01-03 11:25:00,BROOKLYN,11219,40.640156,-73.99039,0,0,Failure to Yield Right-of-Way,4595034,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-01-03 12:25:00,BROOKLYN,11228,40.620472,-74.01085,0,0,Failure to Yield Right-of-Way,4595134,Taxi,Moving Violation,Winter,Early Afternoon,False
2023-01-03 12:28:00,BROOKLYN,11221,40.69369,-73.93121,0,0,Brakes Defective,4595350,Station Wagon/Sport Utility Vehicle,Vehicle Defects,Winter,Early Afternoon,False
